PC.ID,UTM_E,UTM_N,Day_1,Day_2,Day_3,Day_4,Day_5,Obsv_Exp_1,Obsv_Exp_2,Obsv_Exp_3,Obsv_Exp_4,Obsv_Exp_5,tsunrise_1,tsunrise_2,tsunrise_3,tsunrise_4,tsunrise_5,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Year,annual1200,annual2100,annual3600,bare1200,bare2100,bare3600,per1200,per2100,per3600,shrub1200,shrub2100,shrub3600,sage1200,sage2100,sage3600,tree1200,tree2100,tree3600,tri1200,tri2100,tri3600,tpi1200,tpi2100,tpi3600,Elevation,RoadsAll1200,RoadsAll2100,RoadsAll3600,RoadsPrimary1200,RoadsPrimary2100,RoadsPrimary3600,Ag1200,Ag2100,Ag3600,Dist_Landfill_km,D0.5k_DIST_LANDFILL,D1k_DIST_LANDFILL,D2k_DIST_LANDFILL,D5k_DIST_LANDFILL,D10K_DIST_LANDFILL,Dist_Ag,D0.5k_DIST_AG,D1k_DIST_AG,D2k_DIST_AG,D5k_DIST_AG,D10k_DIST_AG,Dist_Power_km,D0.5k_DIST_POWER,D1k_DIST_POWER,D2k_DIST_POWER,D5k_DIST_POWER,D10K_DIST_POWER,RIP_DIST,Riparian1200,Riparian2100,Riparian3600,BurnSev10y_1200,BurnSev10y_2100,BurnSev10y_3600,BurnProp10y_1200,BurnProp10y_2100,BurnProp10y_3600,BurnSev5y_1200,BurnSev5y_2100,BurnSev5y_3600,BurnProp5y_1200,BurnProp5y_2100,BurnProp5y_3600,BurnSev3y_1200,BurnSev3y_2100,BurnSev3y_3600,BurnProp3y_1200,BurnProp3y_2100,BurnProp3y_3600,BurnSev1y_1200,BurnSev1y_2100,BurnSev1y_3600,BurnProp1y_1200,BurnProp1y_2100,BurnProp1y_3600,DIST_FIRE_1y,DIST_FIRE_3y,DIST_FIRE_5y,D0.5k_DIST_FIRE_5y,D1k_DIST_FIRE_5y,D2k_DIST_FIRE_5y,D5k_DIST_FIRE_5y,D10k_DIST_FIRE_5y,DIST_FIRE_10y,D0.5k_DIST_FIRE_10y,D1k_DIST_FIRE_10y,D2k_DIST_FIRE_10y,D5k_DIST_FIRE_10y,D10k_DIST_FIRE_10y,D0.5k_DIST_FIRE_3y,D1k_DIST_FIRE_3y,D2k_DIST_FIRE_3y,D5k_DIST_FIRE_3y,D10k_DIST_FIRE_3y,D0.5k_DIST_FIRE_1y,D1k_DIST_FIRE_1y,D2k_DIST_FIRE_1y,D5k_DIST_FIRE_1y,D10k_DIST_FIRE_1y,RavenDensity,RTHADensity,SWHADensity,CORA.RTHA,Study_Area,SA_CAT,County
BC11,474702,4961303,NA,135,153,166,191,NA,2,1,1,1,NA,727,698,239,328,NA,5.993,14.028,13.552,26.638,2017,0.24899086,27.75524902,0.285487442,0.245274086,0.233592873,0.210073357,0.2041819,0.195872974,0.191569119,0.086733809,0.072676058,0.084629526,0.073997092,0.06217845,0.072777267,0.003550664,0.002522588,0.001477423,6.559461594,5.984500408,5.480237484,-5.354880333,-1.810188651,-0.68996346,824.598999,0.767698228,0.829474628,0.835053623,0.693946183,0.444088101,0.404240906,0,0,0,20.39974527,1.91E-18,1.38E-09,3.72E-05,0.016908327,0.130032023,3.731099183,0.000574392,0.023966478,0.154811104,0.474155555,0.68858954,1.672834359,0.035236644,0.187714261,0.433260039,0.715647987,0.845959802,0.260685694,0.022885572,0.023547778,0.016141515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,8.137647496,8.10616665,9.10E-08,0.000301673,0.017368739,0.197654775,0.444583822,8.091580066,9.37E-08,0.000306106,0.017495877,0.198232239,0.445232792,8.55E-08,0.000292324,0.017097488,0.196414217,0.443186436,0,0,7.12E-218,1.38E-87,3.72E-44,0.590535462,0.785401583,0.175817385,0.463807487,Baker,Baker,Baker
BC12,458179,4973504,NA,142,157,170,184,NA,1,1,1,2,NA,359,427,324,444,NA,14.151,12.984,18.228,21.931,2017,0.292964287,28.97916794,0.255786419,0.197346897,0.197605324,0.210420456,0.192804699,0.207337475,0.207945652,0.078220625,0.070722175,0.07539084,0.069525232,0.060349846,0.056382523,0.000379015,0.000339925,0.020882952,3.443149328,3.116258144,3.236565351,-0.441262752,-0.757994175,-0.560783684,1039.839966,0.659640372,0.877645791,0.702359378,0.480907172,0.612573326,0.426236838,0,0.003512652,0.009508016,30.58100637,2.74E-27,5.23E-14,2.29E-07,0.002206823,0.046976837,0.324236424,0.522843629,0.723079269,0.850340678,0.937210579,0.968096369,7.38796278,3.83E-07,0.000618655,0.024872776,0.228186374,0.477688574,0.011584225,0.032238808,0.02790607,0.026755113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,24.44388801,17.13151595,1.32E-15,3.63E-08,0.000190519,0.032506891,0.180296674,17.13145046,1.32E-15,3.63E-08,0.000190525,0.032507316,0.180297855,5.87E-22,2.42E-11,4.92E-06,0.007530622,0.086779158,0,0,7.12E-218,1.38E-87,3.72E-44,0.776301682,0.584035814,0.334873646,0.453387985,Baker,Baker,Baker
BC13,460983,4959190,NA,135,153,166,191,NA,1,1,1,1,NA,379,354,426,389,NA,5.224,13.562,13.315,25.624,2017,0.238957214,25.01242447,0.251631775,0.260111446,0.261064854,0.271868782,0.180616913,0.181487675,0.185177651,0.094644775,0.083446302,0.072421069,0.088752241,0.077861834,0.066143227,0,0,1.15E-06,3.519114256,3.412954092,2.751898527,2.021693945,0.617746472,-0.552834094,981.5889893,1.54567647,1.04801333,1.05294323,0,0,0.277474999,0,0,0.022067441,24.77783735,3.01E-22,1.73E-11,4.16E-06,0.007044082,0.083929029,2.319265971,0.009671886,0.098345748,0.313601256,0.628855867,0.79300433,6.643791434,1.70E-06,0.001302081,0.036084361,0.26480587,0.514592917,0.494502093,0.008756218,0.011123398,0.027573245,0,0,0.105671644,0,0,0.044112768,0,0,0.105339967,0,0,0.044179104,0,0,0,0,0,0,0,0,0,0,0,0,1000,15.4141823,2.782573686,0.003829016,0.061879045,0.24875499,0.573203351,0.757101942,2.784938797,0.003810947,0.061732867,0.248460997,0.572932277,0.7569229,4.09E-14,2.02E-07,0.000449627,0.04582908,0.214077275,0,0,7.12E-218,1.38E-87,3.72E-44,1.034407616,0.420312971,0.165922597,0.434774938,Baker,Baker,Baker
BC14,471167,4954573,NA,135,NA,166,191,NA,1,NA,1,2,NA,563,NA,306,179,NA,3.794,NA,10.842,23.995,2017,0.062089553,7.87588644,0.097899332,0.094005966,0.11187602,0.128807364,0.255657711,0.267563267,0.264521542,0.204077606,0.23186821,0.214836464,0.080103483,0.117274447,0.118135738,0.235639801,0.137293959,0.115253325,5.051906586,5.573322773,5.847669601,1.758377075,2.388011694,0.690657616,1442.619995,0.612693131,0.395496219,0.681707203,0,0.118459255,0.328507125,0,0,0,24.86861237,2.51E-22,1.58E-11,3.98E-06,0.00691735,0.08317061,3.2384614,0.001538538,0.039224199,0.198051001,0.523251903,0.72336153,8.652551946,3.05E-08,0.000174681,0.013216675,0.177193949,0.420944116,0.133564646,0.013532339,0.013270019,0.012913212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14.99710539,6.696039311,1.53E-06,0.001235797,0.035153902,0.262053169,0.51191129,6.702041761,1.51E-06,0.001228401,0.035048555,0.261738765,0.51160411,9.41E-14,3.07E-07,0.000553885,0.0498159,0.223194757,0,0,7.12E-218,1.38E-87,3.72E-44,0.407332331,0.325951815,0.040510278,0.132770713,Baker,Baker,Baker
BC15,449053,4976770,NA,142,157,170,184,NA,1,1,1,1,NA,216,438,499,353,NA,13.817,12.574,17.704,21.474,2017,0.286720657,27.30789375,0.253194103,0.184416027,0.18762743,0.209480972,0.24331913,0.232421017,0.218157845,0.067612958,0.084510298,0.098440437,0.060622334,0.075670486,0.086369801,0,0.000457553,0.0004155,1.627522707,1.821075559,2.294695616,0.77529794,0.700264335,-0.288475662,988.8770142,1.055718899,0.840797365,0.799277246,1.05305171,0.753519535,0.586965144,0.135522395,0.180771485,0.107374243,21.42394426,2.46E-19,4.96E-10,2.23E-05,0.01377653,0.117373464,0.035323939,0.931789938,0.96529267,0.982493089,0.992960109,0.996473838,10.0938074,1.71E-09,4.13E-05,0.006429209,0.132819863,0.364444596,0.078686299,0.033233833,0.031093476,0.043626312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,23.41622831,22.566076,2.51E-20,1.58E-10,1.26E-05,0.010963155,0.104705084,22.57560661,2.46E-20,1.57E-10,1.25E-05,0.010942278,0.104605342,4.58E-21,6.77E-11,8.23E-06,0.009248946,0.096171442,0,0,7.12E-218,1.38E-87,3.72E-44,0.911398172,0.548180044,0.535099804,0.49961029,Baker,Baker,Baker
BC16,466826,4964496,124,142,157,173,184,1,1,2,1,1,537,193,363,379,380,14.392,14.93,13.488,18.226,24.574,2017,0.242526741,24.60035324,0.240663528,0.261784058,0.237958374,0.242558212,0.189204845,0.199140511,0.195177994,0.073660951,0.08436657,0.088680773,0.064668012,0.072918053,0.077908192,0.001071645,0.001441063,0.001299857,2.90675354,3.31936121,3.350605965,0.35177806,-1.818736434,-0.718734026,898.7639771,1.661647677,1.241085887,1.177973151,0.852062047,0.619181871,0.50686425,0,0.002732063,0.019546712,28.4530942,1.93E-25,4.40E-13,6.63E-07,0.003377502,0.058116282,0.138430667,0.758159621,0.870723619,0.933125725,0.972693615,0.986252308,0.565496905,0.322712382,0.568077796,0.753709358,0.893061902,0.945019525,0.131569904,0.019104477,0.025043909,0.024035379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14.98631957,8.876958129,1.95E-08,0.000139568,0.011813893,0.169417088,0.411603071,8.86691961,1.99E-08,0.000140976,0.011873339,0.169757569,0.412016467,9.62E-14,3.10E-07,0.000556881,0.049923477,0.223435621,0,0,7.12E-218,1.38E-87,3.72E-44,0.809889317,1.081812859,0.37108767,0.876148677,Baker,Baker,Baker
BC17,478419,4963373,NA,NA,157,173,184,NA,NA,2,1,1,NA,NA,472,620,142,NA,NA,14.928,17.507,23.458,2017,0.300955219,32.79379272,0.325485268,0.229920406,0.202706051,0.203842468,0.199601994,0.202170048,0.199972134,0.049008956,0.042601314,0.04489109,0.040280595,0.035281336,0.036427102,0.000262687,0.00018539,0.000189735,4.464547634,4.168565273,4.120666981,-0.30244109,-0.246942326,1.718480229,1020.869995,0.26487416,0.614205003,0.889152229,0,0,0.174093395,0,0,0,16.80809084,2.52E-15,5.02E-08,0.000223959,0.034679097,0.186223245,3.032718487,0.002321743,0.048184471,0.219509615,0.545232103,0.738398336,0.325837595,0.521171983,0.721922422,0.84966018,0.9369105,0.967941372,0.141294554,0.011940299,0.013595264,0.012072968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,3.88710802,3.856859102,0.000446658,0.021134276,0.145376325,0.462378333,0.679984068,3.842069697,0.000460067,0.021449162,0.146455325,0.463748018,0.680990468,0.000420437,0.020504559,0.143194131,0.459589489,0.677930298,0,0,7.12E-218,1.38E-87,3.72E-44,0.731434226,1.070631862,0.300774515,0.783096787,Baker,Baker,Baker
BC18,449214,4950435,NA,NA,NA,166,NA,NA,NA,NA,2,NA,NA,NA,NA,331,NA,NA,NA,NA,11.292,NA,2017,0.193080597,18.1621666,0.181141281,0.194113426,0.206071034,0.210028324,0.228696518,0.235050411,0.244205284,0.154041796,0.148492813,0.137793522,0.118409948,0.119139404,0.110587149,0,0,2.90E-06,4.293400764,3.730064154,3.539444923,-1.689510822,-0.050964128,0.528276384,1259.319946,0.553021252,0.48692885,0.935821116,0,0,0.365624458,0,0,0,11.40186922,1.25E-10,1.12E-05,0.00334284,0.102245976,0.319759246,2.316442808,0.009726651,0.098623786,0.314044242,0.62921104,0.79322824,1.770163197,0.029003859,0.170305193,0.412680498,0.701852059,0.837766112,0.057608523,0.014527363,0.012424381,0.012714207,1.00636816,0.74344629,0.554648995,0.399800986,0.303584218,0.217866227,0,0,0.085063569,0,0,0.045240466,0,0,0.080089137,0,0,0.038885795,0,0,0,0,0,0,1000,2.576061733,2.581957138,0.005719269,0.075625849,0.275001543,0.596669794,0.772444039,0.122081585,0.783359803,0.885076157,0.940784862,0.97587935,0.987866059,0.005787103,0.076073011,0.275813362,0.597373731,0.772899561,0,0,7.12E-218,1.38E-87,3.72E-44,0.663302243,0.780496538,0.369600445,0.517705104,Baker,Baker,Baker
BC19,451228,4960096,NA,135,153,166,191,NA,1,1,1,1,NA,554,393,273,189,NA,4.268,12.675,13.032,22.844,2017,0.174446449,19.5895462,0.214220905,0.317098656,0.324094048,0.31838232,0.183098259,0.176974316,0.170411358,0.109543905,0.086794834,0.080289221,0.102318668,0.0812708,0.075261264,0.000152702,4.98E-05,1.70E-05,2.990221024,2.53829217,2.197981596,-1.561686873,-0.185775146,-0.175417662,973.1450195,1.261051536,1.287951708,0.927984953,0.659163117,0.572442532,0.47830373,0,0,0,16.54583323,4.25E-15,6.52E-08,0.000255339,0.036546617,0.191171696,0.724991286,0.234574376,0.484328789,0.695937346,0.865023801,0.930066557,6.314130769,3.28E-06,0.001810539,0.042550427,0.282853508,0.531839739,0.10916103,0.020497512,0.015091394,0.0128911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,9.666591993,8.110828504,9.02E-08,0.00030027,0.0173283,0.197470573,0.444376612,7.899288269,1.38E-07,0.000371008,0.019261555,0.20600442,0.453877098,4.02E-09,6.34E-05,0.007960241,0.144667337,0.380351597,0,0,7.12E-218,1.38E-87,3.72E-44,0.784988284,0.609727919,0.425095886,0.478629273,Baker,Baker,Baker
BC20,462771,4938870,124,135,153,166,191,1,1,2,1,1,266,642,200,648,470,14.596,6.744,14.599,14.55,26.853,2017,0.244504223,25.92206192,0.246562347,0.290390835,0.267589645,0.263256836,0.20021471,0.214003162,0.218509655,0.068957782,0.061046648,0.070106897,0.061510253,0.054211488,0.061648507,0.001683957,0.001918161,0.004571002,2.464945078,2.1834023,3.138750315,-0.369504988,-0.778502703,-1.085029364,866.697998,2.227625847,1.889029264,1.251486659,2.066628456,1.751588106,1.142189384,0.190447763,0.239966169,0.195865124,24.8592138,2.56E-22,1.60E-11,4.00E-06,0.006930365,0.083248815,0.48205162,0.381325003,0.617515185,0.785821344,0.908091328,0.95293826,0.269695154,0.583103658,0.763612243,0.873849096,0.947489872,0.973390915,0.640540199,0.026666667,0.027971119,0.030049751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,5.046393194,4.838007134,6.28E-05,0.007922827,0.089010266,0.379993388,0.616436037,4.83219971,6.35E-05,0.007968973,0.089269102,0.380435001,0.616794132,4.14E-05,0.006432492,0.08020282,0.364481808,0.603723287,0,0,7.12E-218,1.38E-87,3.72E-44,0.490374088,0.71729511,0.127593279,0.351742935,Baker,Baker,Baker
BC21,456425,4953595,NA,135,153,170,191,NA,1,1,1,2,NA,479,316,373,284,NA,4.089,12.602,17.698,23.72,2017,0.203116417,21.25876617,0.220985298,0.169414921,0.175150585,0.181231842,0.239450741,0.250005207,0.247297077,0.153872633,0.12632473,0.116634388,0.11728159,0.097206793,0.089793921,0,3.97E-05,1.48E-05,5.221930981,4.581901073,4.328670979,3.966902971,-0.102570213,0.107430764,1288.410034,0.459262282,0.508725762,0.682014287,0,0.041968144,0.18572633,0,0,0,18.88304706,3.97E-17,6.30E-09,7.94E-05,0.022900205,0.151328137,1.799027472,0.02737692,0.165459724,0.406767408,0.697812041,0.835351448,7.543394037,2.80E-07,0.000529597,0.023012977,0.221202035,0.470321205,0.118871407,0.010149254,0.013074871,0.01196241,0,0.055161647,0.472216696,0,0.030182788,0.214792699,0,0.058153905,0.303128809,0,0.03154882,0.140630186,0,0,0,0,0,0,0,0,0,0,0,0,1000,8.362192472,1.781399466,0.028359338,0.168402309,0.410368504,0.70027659,0.836825304,1.773963062,0.028784273,0.169659284,0.411897177,0.701318873,0.837447833,5.45E-08,0.000233532,0.015281746,0.187788585,0.433345804,0,0,7.12E-218,1.38E-87,3.72E-44,0.597267091,0.48361674,0.307351738,0.288848363,Baker,Baker,Baker
BC22,477106,4954136,NA,135,153,166,191,NA,2,1,1,1,NA,405,572,553,256,NA,5.764,13.983,13.721,25.967,2017,0.209158211,20.63938522,0.186366577,0.175323391,0.16573288,0.161690502,0.24723383,0.239158154,0.232995319,0.143928356,0.165540295,0.182678814,0.112497511,0.125637236,0.130634775,0.002204975,0.001673281,0.021833122,5.627752781,6.104927063,6.579061985,-0.668149889,-1.086198926,-0.839548051,1067.859985,0.835683107,0.770894349,0.665648103,0,0,0.043358177,0,0,0.001569928,19.37818859,1.47E-17,3.84E-09,6.20E-05,0.020741107,0.14401773,3.147688238,0.001844815,0.042951305,0.207246967,0.532838103,0.729957604,8.750014833,2.51E-08,0.000158459,0.012588049,0.173773428,0.416861401,0.323439925,0.011542289,0.015221492,0.014284135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,10.59095577,10.56971821,6.60E-10,2.57E-05,0.005067746,0.120760789,0.347506531,10.56166372,6.70E-10,2.59E-05,0.005088196,0.120955479,0.347786542,6.32E-10,2.51E-05,0.005014218,0.120248944,0.346769295,0,0,7.12E-218,1.38E-87,3.72E-44,0.509990513,0.381720573,0.124691047,0.194673871,Baker,Baker,Baker
BC23,460480,4951887,NA,135,153,166,191,NA,1,1,1,2,NA,341,231,486,356,NA,4.278,12.763,12.189,24.431,2017,0.301564179,30.73401451,0.275814037,0.233355217,0.222119942,0.202714424,0.209024868,0.207690754,0.224863911,0.019631841,0.027133286,0.059912438,0.012612935,0.019752163,0.043322496,0,6.50E-06,2.03E-05,3.834644794,3.722253561,4.587062359,1.658780575,-0.387366772,0.520662367,1216.469971,0.267522752,0.84177506,0.598302841,0.247349143,0.332786649,0.210070223,0,0,0,22.71578396,1.86E-20,1.36E-10,1.17E-05,0.010639766,0.103149241,3.698310113,0.000613322,0.024765342,0.157370079,0.477275196,0.690851067,8.336165767,5.75E-08,0.00023969,0.015481912,0.188768638,0.434475129,0.284934307,0.012736319,0.016262278,0.013355445,1.395820856,1.012294292,0.84428966,0.684975147,0.482859552,0.396196783,1.384278655,1.006569982,0.739038169,0.680995047,0.480777979,0.34286347,0,0,0,0,0,0,0,0,0,0,0,0,1000,9.404382208,0,1,1,1,1,1,0,1,1,1,1,1,6.78E-09,8.24E-05,0.00907537,0.152456428,0.390456692,0,0,7.12E-218,1.38E-87,3.72E-44,0.667080581,0.526375711,0.256187677,0.351135015,Baker,Baker,Baker
BC25,465029,4947363,124,135,153,166,191,1,1,2,1,1,410,313,319,303,205,13.323,4.804,12.997,12.47,24.971,2017,0.237926369,22.89975929,0.229741955,0.163627853,0.163420277,0.168632164,0.217854729,0.222765236,0.228255386,0.155038805,0.160567226,0.150169821,0.131245775,0.134207373,0.120139084,0.000360199,0.001102582,0.000657601,4.178742886,4.32455349,5.432124138,-0.33668524,-1.287786484,-0.266760975,1179.859985,0.017296767,0.104981147,0.20829013,0.018300306,0.10620176,0.122204527,0,0,0,27.38709855,1.63E-24,1.28E-12,1.13E-06,0.004180102,0.064653706,3.734351594,0.000570668,0.023888656,0.154559554,0.473847225,0.688365619,7.264245243,4.90E-07,0.000700129,0.02645996,0.233902937,0.483635128,0.028223515,0.014527363,0.01613218,0.015433941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,10.22904973,5.099367779,3.72E-05,0.006100602,0.078106352,0.360640538,0.600533545,5.092337818,3.77E-05,0.00614364,0.078381378,0.361147953,0.600955866,1.30E-09,3.61E-05,0.006008832,0.129275441,0.359548942,0,0,7.12E-218,1.38E-87,3.72E-44,0.337285995,0.491340518,0.425442934,0.165722275,Baker,Baker,Baker
BC26,444477,4958287,NA,135,NA,178,191,NA,1,NA,1,1,NA,311,NA,462,115,NA,3.712,NA,20.59,22.474,2017,0.1801791,16.03941917,0.1565905,0.242877617,0.23889286,0.24258707,0.209751244,0.20958498,0.21284874,0.14655323,0.176201134,0.17090147,0.129164181,0.147243872,0.138122883,0,0,1.78E-06,3.367870808,3.628923655,3.299837351,-2.082545996,-0.202299714,-0.546218574,1136.52002,1.181340456,1.226046681,1.114300013,0.311908424,0.359591365,0.306242019,0,0,0,10.3167654,1.09E-09,3.31E-05,0.005750993,0.127027322,0.356408926,1.290495952,0.075698881,0.275134296,0.524532455,0.772518602,0.878930374,5.252295706,2.74E-05,0.005235485,0.072356655,0.349777115,0.591419576,0.267913306,0.007761194,0.007740845,0.010458817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,4.380364382,4.35236641,0.000165799,0.012876306,0.113473811,0.418753314,0.647111516,3.885829406,0.000421513,0.020530793,0.143285705,0.459707031,0.678016984,0.00015677,0.012520795,0.11189636,0.416415018,0.645302269,0,0,7.12E-218,1.38E-87,3.72E-44,0.763849497,0.526564538,0.286619127,0.402216057,Baker,Baker,Baker
BC27,447867,4981218,NA,142,NA,170,184,NA,2,NA,1,1,NA,207,NA,407,298,NA,14.007,NA,18.006,21.166,2017,0.254522514,22.90205193,0.225010948,0.1951581,0.195582466,0.200414696,0.210725002,0.213091469,0.213447266,0.108514853,0.134673204,0.135303869,0.093299265,0.116094704,0.116325235,9.58E-06,0.000270976,0.000455541,2.145349979,2.037124157,2.263634205,-0.543894708,-0.993889093,-0.327999562,965.2360229,0.859463811,0.697130561,0.608443558,0.608292639,0.518858373,0.42007798,0.290348262,0.208677545,0.119513541,20.98786393,5.89E-19,7.68E-10,2.77E-05,0.015032019,0.122605132,0.110717665,0.801367745,0.895191457,0.946145579,0.978099835,0.9889893,11.32144777,1.47E-10,1.21E-05,0.003479997,0.103903826,0.322341165,0.106928892,0.115422882,0.077733688,0.047562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,27.51601893,27.11647695,2.80E-24,1.67E-12,1.29E-06,0.004412581,0.066427265,26.86108665,4.66E-24,2.16E-12,1.47E-06,0.004643823,0.068145601,1.26E-24,1.12E-12,1.06E-06,0.004073699,0.063825538,0,0,7.12E-218,1.38E-87,3.72E-44,0.784780622,0.529601812,0.474493533,0.415621239,Baker,Baker,Baker
BC28,472330,4941109,124,135,153,166,191,1,1,2,1,1,330,156,497,582,101,12.403,3.866,11.845,11.484,24.638,2017,0.184591045,15.76224518,0.158256712,0.145498505,0.140478115,0.132393141,0.231305466,0.240613422,0.243590279,0.216340294,0.243838539,0.247286682,0.158979101,0.177121582,0.17350956,0.001329353,0.001217069,0.005424876,7.887311935,6.562446117,6.527436733,-2.869302511,-0.655864477,-0.876769066,1206.76001,0.844875932,0.734620214,0.600605071,0.595355392,0.330653042,0.204677254,0,0,0,23.81809231,2.05E-21,4.53E-11,6.73E-06,0.008534671,0.092383284,3.788463606,0.000512132,0.022630344,0.150433854,0.46874671,0.684650794,8.923090809,1.78E-08,0.000133276,0.011544509,0.167861145,0.409708609,0.010582387,0.017711442,0.014245756,0.014461028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,14.84326919,14.63488143,1.94E-13,4.41E-07,0.000663859,0.05355874,0.231427613,11.04712984,2.54E-10,1.59E-05,0.003991593,0.109763638,0.331305959,1.28E-13,3.58E-07,0.000598171,0.051372419,0.226654846,0,0,7.12E-218,1.38E-87,3.72E-44,0.480138212,0.471548915,0.211693153,0.226408653,Baker,Baker,Baker
BC29,467620,4947284,124,135,153,166,191,1,1,2,1,1,498,434,397,448,243,13.028,4.509,12.613,12.031,25.306,2017,0.23363184,21.73316765,0.177311192,0.15673234,0.135382166,0.141612005,0.25363184,0.250560722,0.243496246,0.141050749,0.173995972,0.191028824,0.097986069,0.119361868,0.124895725,3.98E-06,0.010584792,0.042842736,5.891867161,6.135868073,6.244510651,-2.55931282,-0.176361039,0.641721129,1426.48999,0,0,0.234976798,0,0,0.037938833,0,0,0,29.97152196,9.27E-27,9.63E-14,3.10E-07,0.00249291,0.049929054,2.2331505,0.011489738,0.107190195,0.327399137,0.639780519,0.799862813,9.042775222,1.40E-08,0.000118242,0.010873924,0.163890781,0.404834263,0.276643855,0.016517414,0.017368114,0.016008845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,12.41205892,6.93561727,9.46E-07,0.000972523,0.031185294,0.249792813,0.49979277,6.940208914,9.37E-07,0.000968067,0.03111378,0.249563526,0.499563335,1.66E-11,4.07E-06,0.002017231,0.083541498,0.289035462,0,0,7.12E-218,1.38E-87,3.72E-44,0.241446972,0.294832587,0.094108954,0.071186435,Baker,Baker,Baker
BC30,441822,4974727,124,142,NA,170,187,1,1,NA,2,1,508,378,NA,421,322,13.118,13.112,NA,17.206,22.83,2017,0.193508453,20.18168259,0.193123245,0.237150249,0.243969288,0.242257271,0.211305466,0.219022961,0.212380219,0.131566172,0.106281796,0.127326841,0.121685572,0.096309109,0.110404577,0,0,0.00230986,1.863440037,1.867107034,3.063824892,-0.658275783,0.210292503,-1.172718763,1085.829956,0.767151117,0.763100445,0.817824602,0,0.057937279,0.189547747,0,0,0,14.17959275,4.83E-13,6.95E-07,0.000833567,0.058664615,0.242207792,3.237295515,0.001542129,0.039269957,0.198166487,0.523373928,0.723445871,3.351413298,0.001227438,0.035034804,0.187175865,0.511563959,0.715236995,0.426842089,0.011741294,0.007220451,0.015522388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,20.35707322,20.32514213,2.22E-18,1.49E-09,3.86E-05,0.017162501,0.13100573,20.32744215,2.21E-18,1.49E-09,3.85E-05,0.017154608,0.130975602,2.08E-18,1.44E-09,3.80E-05,0.017053247,0.130588082,0,0,7.12E-218,1.38E-87,3.72E-44,0.594363391,0.494015664,0.228865102,0.293624825,Baker,Baker,Baker
BC31,443772,4987810,NA,142,157,170,184,NA,2,1,1,1,NA,476,279,228,169,NA,13.349,12.153,17.415,21.058,2017,0.177458706,18.70866585,0.1552246,0.162119408,0.154049044,0.140688839,0.228256722,0.234171314,0.2290942,0.166622887,0.147253456,0.176472473,0.110511446,0.078740034,0.073272619,0.05116219,0.072349815,0.107382088,3.894701004,3.89883709,3.753374577,2.680604696,-1.541853189,-0.195528254,1234.790039,1.292904973,1.354280829,1.227388382,0,0.285969079,0.18191281,0,0.015286542,0.005925926,20.25519047,2.55E-18,1.60E-09,4.00E-05,0.017404298,0.13192535,1.15270125,0.099718656,0.315782608,0.561945379,0.794104472,0.891125396,7.587325516,2.57E-07,0.000506835,0.022512991,0.219267002,0.468259546,0.461381468,0.006169154,0.014115658,0.01609729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,33.56354462,33.52747866,7.56E-30,2.75E-15,5.24E-08,0.001224166,0.034988079,33.3903464,9.94E-30,3.15E-15,5.62E-08,0.001258205,0.035471184,7.03E-30,2.65E-15,5.15E-08,0.001215367,0.034862119,0,0,7.12E-218,1.38E-87,3.72E-44,0.424695879,0.37170437,0.028296577,0.157861314,Baker,Baker,Baker
